Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	FoldChange	BFDR	boosted_by
HumanCicGFP	O00763	ACACB	41000	41000	41000.00	1	0	1.00	1.00	1.00	1.00	1.00	410000.00	0.00	
HumanCicGFP	P11310	ACADM	5800	5800	5800.00	1	19464	0.00	0.00	0.00	0.00	0.00	0.30	0.00	
HumanCicGFP	P24752	ACAT1	44464	44464	44464.00	1	47856	0.00	0.00	0.00	0.00	0.00	0.93	0.00	
HumanCicGFP	P53396	ACLY	48928	48928	48928.00	1	22320	0.00	0.00	0.00	0.00	0.00	2.19	0.00	
HumanCicGFP	Q99798	ACO2	61000	61000	61000.00	1	0	1.00	1.00	1.00	1.00	1.00	610000.00	0.00	
HumanCicGFP	P24666	ACP1	50000	50000	50000.00	1	60000	0.00	0.00	0.00	0.00	0.00	0.83	0.00	
HumanCicGFP	P62736	ACTA2	37856	37856	37856.00	1	24640	0.00	0.00	0.00	0.00	0.00	1.54	0.00	
HumanCicGFP	P60709	ACTB	31040	31040	31040.00	1	18432	0.00	0.00	0.00	0.00	0.00	1.68	0.00	
HumanCicGFP	P61163	ACTR1A	56000	56000	56000.00	1	34464	0.00	0.00	0.00	0.00	0.00	1.62	0.00	
HumanCicGFP	P61158	ACTR3	8900	8900	8900.00	1	0	1.00	1.00	1.00	1.00	1.00	89000.00	0.00	
HumanCicGFP	Q16186	ADRM1	47000	47000	47000.00	1	0	1.00	1.00	1.00	1.00	1.00	470000.00	0.00	
HumanCicGFP	P30566	ADSL	23000	23000	23000.00	1	32464	0.00	0.00	0.00	0.00	0.00	0.71	0.00	
HumanCicGFP	Q9Y4W6	AFG3L2	57000	57000	57000.00	1	0	1.00	1.00	1.00	1.00	1.00	570000.00	0.00	
HumanCicGFP	A0A3B3ISY9	AGK	55000	55000	55000.00	1	32000	0.00	0.00	0.00	0.00	0.00	1.72	0.00	
HumanCicGFP	P35573	AGL	30000	30000	30000.00	1	0	1.00	1.00	1.00	1.00	1.00	300000.00	0.00	
HumanCicGFP	O00116	AGPS	12000	12000	12000.00	1	0	1.00	1.00	1.00	1.00	1.00	120000.00	0.00	
HumanCicGFP	Q9UPW5	AGTPBP1	7800	7800	7800.00	1	0	1.00	1.00	1.00	1.00	1.00	78000.00	0.00	
HumanCicGFP	P23526	AHCY	13392	13392	13392.00	1	40528	0.00	0.00	0.00	0.00	0.00	0.33	0.00	
HumanCicGFP	Q09666	AHNAK	18928	18928	18928.00	1	57136	0.00	0.00	0.00	0.00	0.00	0.33	0.00	
HumanCicGFP	O95831	AIFM1	176	176	176.00	1	45712	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
HumanCicGFP	Q12904	AIMP1	31248	31248	31248.00	1	43568	0.00	0.00	0.00	0.00	0.00	0.72	0.00	
HumanCicGFP	Q13155	AIMP2	26000	26000	26000.00	1	15464	0.00	0.00	0.00	0.00	0.00	1.68	0.00	
HumanCicGFP	O00170	AIP	55000	55000	55000.00	1	464	1.00	1.00	1.00	1.00	1.00	118.53	0.00	
HumanCicGFP	Q9ULX6	AKAP8L	11000	11000	11000.00	1	0	1.00	1.00	1.00	1.00	1.00	110000.00	0.00	
HumanCicGFP	P05091	ALDH2	5100	5100	5100.00	1	38000	0.00	0.00	0.00	0.00	0.00	0.13	0.00	
HumanCicGFP	P51648	ALDH3A2	12000	12000	12000.00	1	10000	0.00	0.00	0.00	0.00	0.00	1.20	0.00	
HumanCicGFP	P49419	ALDH7A1	29000	29000	29000.00	1	48928	0.00	0.00	0.00	0.00	0.00	0.59	0.00	
HumanCicGFP	P49189	ALDH9A1	20000	20000	20000.00	1	55712	0.00	0.00	0.00	0.00	0.00	0.36	0.00	
HumanCicGFP	P04075	ALDOA	59280	59280	59280.00	1	4272	1.00	1.00	1.00	1.00	1.00	13.88	0.00	
HumanCicGFP	P09972	ALDOC	39000	39000	39000.00	1	30928	0.00	0.00	0.00	0.00	0.00	1.26	0.00	
HumanCicGFP	Q6P6C2	ALKBH5	11000	11000	11000.00	1	6000	0.00	0.00	0.00	0.00	0.00	1.83	0.00	
HumanCicGFP	Q9Y4X0	AMMECR1	9400	9400	9400.00	1	0	1.00	1.00	1.00	1.00	1.00	94000.00	0.00	
HumanCicGFP	Q01484	ANK2	16000	16000	16000.00	1	0	1.00	1.00	1.00	1.00	1.00	160000.00	0.00	
HumanCicGFP	O75179	ANKRD17	6700	6700	6700.00	1	0	1.00	1.00	1.00	1.00	1.00	67000.00	0.00	
HumanCicGFP	P04083	ANXA1	7464	7464	7464.00	1	45032	0.00	0.00	0.00	0.00	0.00	0.17	0.00	
HumanCicGFP	P50995	ANXA11	19000	19000	19000.00	1	8464	0.00	0.00	0.00	0.00	0.00	2.24	0.00	
HumanCicGFP	P07355	ANXA2	53920	53920	53920.00	1	25728	0.00	0.00	0.00	0.00	0.00	2.10	0.00	
HumanCicGFP	A6NMY6	ANXA2P2	42848	42848	42848.00	1	34048	0.00	0.00	0.00	0.00	0.00	1.26	0.00	
HumanCicGFP	P08758	ANXA5	54464	54464	54464.00	1	32104	0.00	0.00	0.00	0.00	0.00	1.70	0.00	
HumanCicGFP	P20073	ANXA7	33000	33000	33000.00	1	19464	0.00	0.00	0.00	0.00	0.00	1.70	0.00	
HumanCicGFP	P27695	APEX1	42000	42000	42000.00	1	34464	0.00	0.00	0.00	0.00	0.00	1.22	0.00	
HumanCicGFP	Q96GX9	APIP	10000	10000	10000.00	1	36000	0.00	0.00	0.00	0.00	0.00	0.28	0.00	
HumanCicGFP	Q9HDC9	APMAP	25712	25712	25712.00	1	23392	0.00	0.00	0.00	0.00	0.00	1.10	0.00	
HumanCicGFP	P05090	APOD	34000	34000	34000.00	1	47000	0.00	0.00	0.00	0.00	0.00	0.72	0.00	
HumanCicGFP	P07741	APRT	22000	22000	22000.00	1	44464	0.00	0.00	0.00	0.00	0.00	0.49	0.00	
HumanCicGFP	P48444	ARCN1	13464	13464	13464.00	1	54464	0.00	0.00	0.00	0.00	0.00	0.25	0.00	
HumanCicGFP	P61204	ARF3	38928	38928	38928.00	1	28928	0.00	0.00	0.00	0.00	0.00	1.35	0.00	
HumanCicGFP	P18085	ARF4	62320	62320	62320.00	1	34248	0.00	0.00	0.00	0.00	0.00	1.82	0.00	
HumanCicGFP	P52565	ARHGDIA	59000	59000	59000.00	1	34320	0.00	0.00	0.00	0.00	0.00	1.72	0.00	
HumanCicGFP	O15145	ARPC3	11000	11000	11000.00	1	39000	0.00	0.00	0.00	0.00	0.00	0.28	0.00	
HumanCicGFP	P59998	ARPC4	39000	39000	39000.00	1	18928	0.00	0.00	0.00	0.00	0.00	2.06	0.00	
HumanCicGFP	P08243	ASNS	17000	17000	17000.00	1	38928	0.00	0.00	0.00	0.00	0.00	0.44	0.00	
HumanCicGFP	Q53RT3	ASPRV1	47000	47000	47000.00	1	5888	1.00	1.00	1.00	1.00	1.00	7.98	0.00	
HumanCicGFP	Q5T9A4	ATAD3B	45712	45712	45712.00	1	31248	0.00	0.00	0.00	0.00	0.00	1.46	0.00	
HumanCicGFP	P05023	ATP1A1	40352	40352	40352.00	1	0	1.00	1.00	1.00	1.00	1.00	403520.00	0.00	
HumanCicGFP	O14983	ATP2A1	48000	48000	48000.00	1	8928	1.00	1.00	1.00	1.00	1.00	5.38	0.00	
HumanCicGFP	P16615	ATP2A2	53392	53392	53392.00	1	0	1.00	1.00	1.00	1.00	1.00	533920.00	0.00	
HumanCicGFP	P20020	ATP2B1	17000	17000	17000.00	1	0	1.00	1.00	1.00	1.00	1.00	170000.00	0.00	
HumanCicGFP	P25705	ATP5F1A	2304	2304	2304.00	1	50880	0.00	0.00	0.00	0.00	0.00	0.05	0.00	
HumanCicGFP	P06576	ATP5F1B	17136	17136	17136.00	1	43376	0.00	0.00	0.00	0.00	0.00	0.40	0.00	
HumanCicGFP	P36542	ATP5F1C	63392	63392	63392.00	1	1248	1.00	1.00	1.00	1.00	1.00	50.79	0.00	
HumanCicGFP	P56134	ATP5MF	13000	13000	13000.00	1	13000	0.00	0.00	0.00	0.00	0.00	1.00	0.00	
HumanCicGFP	P48047	ATP5PO	50000	50000	50000.00	1	63392	0.00	0.00	0.00	0.00	0.00	0.79	0.00	
HumanCicGFP	P54253	ATXN1	50336	50336	50336.00	1	0	1.00	1.00	1.00	1.00	1.00	503360.00	0.00	
HumanCicGFP	Q9UBB4	ATXN10	16464	16464	16464.00	1	28928	0.00	0.00	0.00	0.00	0.00	0.57	0.00	
HumanCicGFP	P0C7T5	ATXN1L	31744	31744	31744.00	1	0	1.00	1.00	1.00	1.00	1.00	317440.00	0.00	
HumanCicGFP	P25311	AZGP1	18928	18928	18928.00	1	14640	0.00	0.00	0.00	0.00	0.00	1.29	0.00	
HumanCicGFP	O95816	BAG2	5464	5464	5464.00	1	0	1.00	1.00	1.00	1.00	1.00	54640.00	0.00	
HumanCicGFP	P46379	BAG6	20352	20352	20352.00	1	0	1.00	1.00	1.00	1.00	1.00	203520.00	0.00	
HumanCicGFP	O75531	BANF1	3800	3800	3800.00	1	0	1.00	1.00	1.00	1.00	1.00	38000.00	0.00	
HumanCicGFP	O75934	BCAS2	31000	31000	31000.00	1	36000	0.00	0.00	0.00	0.00	0.00	0.86	0.00	
HumanCicGFP	Q13867	BLMH	14640	14640	14640.00	1	34432	0.00	0.00	0.00	0.00	0.00	0.43	0.00	
HumanCicGFP	P53004	BLVRA	29000	29000	29000.00	1	47000	0.00	0.00	0.00	0.00	0.00	0.62	0.00	
HumanCicGFP	Q9H3K6	BOLA	58928	58928	58928.00	1	33392	0.00	0.00	0.00	0.00	0.00	1.76	0.00	
HumanCicGFP	Q14137	BOP1	4100	4100	4100.00	1	0	1.00	1.00	1.00	1.00	1.00	41000.00	0.00	
HumanCicGFP	O95861	BPNT1	34000	34000	34000.00	1	52000	0.00	0.00	0.00	0.00	0.00	0.65	0.00	
HumanCicGFP	P25440	BRD2	45000	45000	45000.00	1	0	1.00	1.00	1.00	1.00	1.00	450000.00	0.00	
HumanCicGFP	P35613	BSG	52000	52000	52000.00	1	6464	1.00	1.00	1.00	1.00	1.00	8.04	0.00	
HumanCicGFP	P20290	BTF3	25000	25000	25000.00	1	0	1.00	1.00	1.00	1.00	1.00	250000.00	0.00	
HumanCicGFP	O43684	BUB3	3392	3392	3392.00	1	54464	0.00	0.00	0.00	0.00	0.00	0.06	0.00	
HumanCicGFP	Q7L1Q6	BZW1	47000	47000	47000.00	1	18928	0.00	0.00	0.00	0.00	0.00	2.48	0.00	
HumanCicGFP	Q9Y6E2	BZW2	12000	12000	12000.00	1	50000	0.00	0.00	0.00	0.00	0.00	0.24	0.00	
HumanCicGFP	Q9H0W9	C11orf54	23000	23000	23000.00	1	11464	0.00	0.00	0.00	0.00	0.00	2.01	0.00	
HumanCicGFP	Q07021	C1QBP	44000	44000	44000.00	1	38000	0.00	0.00	0.00	0.00	0.00	1.16	0.00	
HumanCicGFP	Q9BRJ6	C7orf50	64464	64464	64464.00	1	53392	0.00	0.00	0.00	0.00	0.00	1.21	0.00	
HumanCicGFP	Q9H7E9	C8orf33	30000	30000	30000.00	1	49000	0.00	0.00	0.00	0.00	0.00	0.61	0.00	
HumanCicGFP	P00918	CA2	58928	58928	58928.00	1	56784	0.00	0.00	0.00	0.00	0.00	1.04	0.00	
HumanCicGFP	Q9HB71	CACYBP	30464	30464	30464.00	1	35712	0.00	0.00	0.00	0.00	0.00	0.85	0.00	
HumanCicGFP	P27708	CAD	52496	52496	52496.00	1	23744	0.00	0.00	0.00	0.00	0.00	2.21	0.00	
HumanCicGFP	Q05682	CALD1	31000	31000	31000.00	1	0	1.00	1.00	1.00	1.00	1.00	310000.00	0.00	
HumanCicGFP	P27797	CALR	54000	54000	54000.00	1	23392	0.00	0.00	0.00	0.00	0.00	2.31	0.00	
HumanCicGFP	Q86VP6	CAND1	43000	43000	43000.00	1	47000	0.00	0.00	0.00	0.00	0.00	0.91	0.00	
HumanCicGFP	P27824	CANX	28928	28928	28928.00	1	2496	1.00	1.00	1.00	1.00	1.00	11.59	0.00	
HumanCicGFP	Q01518	CAP1	57000	57000	57000.00	1	53392	0.00	0.00	0.00	0.00	0.00	1.07	0.00	
HumanCicGFP	Q14444	CAPRIN1	44640	44640	44640.00	1	26464	0.00	0.00	0.00	0.00	0.00	1.69	0.00	
HumanCicGFP	P52907	CAPZA1	58248	58248	58248.00	1	21424	1.00	1.00	1.00	1.00	1.00	2.72	0.00	
HumanCicGFP	P47755	CAPZA2	23392	23392	23392.00	1	14640	0.00	0.00	0.00	0.00	0.00	1.60	0.00	
HumanCicGFP	P47756	CAPZB	53392	53392	53392.00	1	48384	0.00	0.00	0.00	0.00	0.00	1.10	0.00	
HumanCicGFP	Q86X55	CARM1	28000	28000	28000.00	1	53000	0.00	0.00	0.00	0.00	0.00	0.53	0.00	
HumanCicGFP	P49589	CARS1	58928	58928	58928.00	1	0	1.00	1.00	1.00	1.00	1.00	589280.00	0.00	
HumanCicGFP	P42575	CASP2	6800	6800	6800.00	1	4500	0.00	0.00	0.00	0.00	0.00	1.51	0.00	
HumanCicGFP	P04040	CAT	18032	18032	18032.00	1	8000	0.00	0.00	0.00	0.00	0.00	2.25	0.00	
HumanCicGFP	P16152	CBR1	8200	8200	8200.00	1	24000	0.00	0.00	0.00	0.00	0.00	0.34	0.00	
HumanCicGFP	P35520	CBS	22320	22320	22320.00	1	37856	0.00	0.00	0.00	0.00	0.00	0.59	0.00	
HumanCicGFP	Q96A33	CCDC47	64000	64000	64000.00	1	0	1.00	1.00	1.00	1.00	1.00	640000.00	0.00	
HumanCicGFP	Q2M329	CCDC96	41000	41000	41000.00	1	0	1.00	1.00	1.00	1.00	1.00	410000.00	0.00	
HumanCicGFP	P78371	CCT2	24640	24640	24640.00	1	54816	0.00	0.00	0.00	0.00	0.00	0.45	0.00	
HumanCicGFP	P49368	CCT3	55712	55712	55712.00	1	32128	0.00	0.00	0.00	0.00	0.00	1.73	0.00	
HumanCicGFP	P50991	CCT4	4640	4640	4640.00	1	54816	0.00	0.00	0.00	0.00	0.00	0.08	0.00	
HumanCicGFP	P48643	CCT5	4464	4464	4464.00	1	4640	0.00	0.00	0.00	0.00	0.00	0.96	0.00	
HumanCicGFP	P40227	CCT6A	11248	11248	11248.00	1	23744	0.00	0.00	0.00	0.00	0.00	0.47	0.00	
HumanCicGFP	Q99832	CCT7	50784	50784	50784.00	1	27136	0.00	0.00	0.00	0.00	0.00	1.87	0.00	
HumanCicGFP	P50990	CCT8	46672	46672	46672.00	1	50880	0.00	0.00	0.00	0.00	0.00	0.92	0.00	
HumanCicGFP	O95400	CD2BP2	13392	13392	13392.00	1	0	1.00	1.00	1.00	1.00	1.00	133920.00	0.00	
HumanCicGFP	Q16543	CDC37	37000	37000	37000.00	1	34464	0.00	0.00	0.00	0.00	0.00	1.07	0.00	
HumanCicGFP	P60953	CDC42	6200	6200	6200.00	1	8300	0.00	0.00	0.00	0.00	0.00	0.75	0.00	
HumanCicGFP	Q99459	CDC5L	1248	1248	1248.00	1	47000	0.00	0.00	0.00	0.00	0.00	0.03	0.00	
HumanCicGFP	P06493	CDK1	23392	23392	23392.00	1	37856	0.00	0.00	0.00	0.00	0.00	0.62	0.00	
HumanCicGFP	P24941	CDK2	32000	32000	32000.00	1	14000	0.00	0.00	0.00	0.00	0.00	2.29	0.00	
HumanCicGFP	Q15517	CDSN	42496	42496	42496.00	1	56768	0.00	0.00	0.00	0.00	0.00	0.75	0.00	
HumanCicGFP	Q8N8E3	CEP112	32464	32464	32464.00	1	8928	1.00	1.00	1.00	1.00	1.00	3.64	0.00	
HumanCicGFP	Q9Y6A4	CFAP20	29000	29000	29000.00	1	44000	0.00	0.00	0.00	0.00	0.00	0.66	0.00	
HumanCicGFP	P23528	CFL1	32320	32320	32320.00	1	6784	1.00	1.00	1.00	1.00	1.00	4.76	0.00	
HumanCicGFP	Q9NX63	CHCHD3	20464	20464	20464.00	1	48928	0.00	0.00	0.00	0.00	0.00	0.42	0.00	
HumanCicGFP	Q12873	CHD3	31392	31392	31392.00	1	58392	0.00	0.00	0.00	0.00	0.00	0.54	0.00	
HumanCicGFP	Q9BWS9	CHID1	54464	54464	54464.00	1	39000	0.00	0.00	0.00	0.00	0.00	1.40	0.00	
HumanCicGFP	Q9UHD1	CHORDC1	45000	45000	45000.00	1	10464	1.00	1.00	1.00	1.00	1.00	4.30	0.00	
HumanCicGFP	Q6FI81	CIAPIN1	48928	48928	48928.00	1	5464	1.00	1.00	1.00	1.00	1.00	8.95	0.00	
HumanCicGFP	Q96RK0	CIC	31552	31552	31552.00	1	0	1.00	1.00	1.00	1.00	1.00	315520.00	0.00	
HumanCicGFP	Q07065	CKAP4	20176	20176	20176.00	1	36000	0.00	0.00	0.00	0.00	0.00	0.56	0.00	
HumanCicGFP	P12277	CKB	8712	8712	8712.00	1	44992	0.00	0.00	0.00	0.00	0.00	0.19	0.00	
HumanCicGFP	P12532	CKMT1	30000	30000	30000.00	1	2320	1.00	1.00	1.00	1.00	1.00	12.93	0.00	
HumanCicGFP	O00299	CLIC1	52000	52000	52000.00	1	3392	1.00	1.00	1.00	1.00	1.00	15.33	0.00	
HumanCicGFP	Q9H078	CLPB	40000	40000	40000.00	1	0	1.00	1.00	1.00	1.00	1.00	400000.00	0.00	
HumanCicGFP	O76031	CLPX	40000	40000	40000.00	1	0	1.00	1.00	1.00	1.00	1.00	400000.00	0.00	
HumanCicGFP	Q00610	CLTC	30528	30528	30528.00	1	59440	0.00	0.00	0.00	0.00	0.00	0.51	0.00	
HumanCicGFP	P53675	CLTCL1	17856	17856	17856.00	1	5712	1.00	1.00	1.00	1.00	1.00	3.13	0.00	
HumanCicGFP	Q8NFW8	CMAS	25000	25000	25000.00	1	0	1.00	1.00	1.00	1.00	1.00	250000.00	0.00	
HumanCicGFP	Q15417	CNN3	13464	13464	13464.00	1	33464	0.00	0.00	0.00	0.00	0.00	0.40	0.00	
HumanCicGFP	A5YKK6	CNOT1	23000	23000	23000.00	1	0	1.00	1.00	1.00	1.00	1.00	230000.00	0.00	
HumanCicGFP	Q13057	COASY	11000	11000	11000.00	1	13000	0.00	0.00	0.00	0.00	0.00	0.85	0.00	
HumanCicGFP	P53621	COPA	56000	56000	56000.00	1	18928	1.00	1.00	1.00	1.00	1.00	2.96	0.00	
HumanCicGFP	P53618	COPB1	37000	37000	37000.00	1	0	1.00	1.00	1.00	1.00	1.00	370000.00	0.00	
HumanCicGFP	P35606	COPB2	6464	6464	6464.00	1	43392	0.00	0.00	0.00	0.00	0.00	0.15	0.00	
HumanCicGFP	Q9UBF2	COPG2	13000	13000	13000.00	1	0	1.00	1.00	1.00	1.00	1.00	130000.00	0.00	
HumanCicGFP	Q8NI60	COQ8A	14000	14000	14000.00	1	0	1.00	1.00	1.00	1.00	1.00	140000.00	0.00	
HumanCicGFP	Q9UI42	CPA4	5392	5392	5392.00	1	47312	0.00	0.00	0.00	0.00	0.00	0.11	0.00	
HumanCicGFP	O75131	CPNE3	24464	24464	24464.00	1	36784	0.00	0.00	0.00	0.00	0.00	0.67	0.00	
HumanCicGFP	P36551	CPOX	18000	18000	18000.00	1	27000	0.00	0.00	0.00	0.00	0.00	0.67	0.00	
HumanCicGFP	Q16630	CPSF6	8928	8928	8928.00	1	43000	0.00	0.00	0.00	0.00	0.00	0.21	0.00	
HumanCicGFP	Q9H3G5	CPVL	15000	15000	15000.00	1	0	1.00	1.00	1.00	1.00	1.00	150000.00	0.00	
HumanCicGFP	P46109	CRKL	19808	19808	19808.00	1	57664	0.00	0.00	0.00	0.00	0.00	0.34	0.00	
HumanCicGFP	O75390	CS	38928	38928	38928.00	1	52320	0.00	0.00	0.00	0.00	0.00	0.74	0.00	
HumanCicGFP	P55060	CSE1L	29000	29000	29000.00	1	60000	0.00	0.00	0.00	0.00	0.00	0.48	0.00	
HumanCicGFP	P41240	CSK	44464	44464	44464.00	1	18928	0.00	0.00	0.00	0.00	0.00	2.35	0.00	
HumanCicGFP	P68400	CSNK2A1	34464	34464	34464.00	1	44464	0.00	0.00	0.00	0.00	0.00	0.78	0.00	
HumanCicGFP	Q16527	CSRP2	34464	34464	34464.00	1	28464	0.00	0.00	0.00	0.00	0.00	1.21	0.00	
HumanCicGFP	P04080	CSTB	37856	37856	37856.00	1	51248	0.00	0.00	0.00	0.00	0.00	0.74	0.00	
HumanCicGFP	P35221	CTNNA1	22320	22320	22320.00	1	0	1.00	1.00	1.00	1.00	1.00	223200.00	0.00	
HumanCicGFP	P26232	CTNNA2	8928	8928	8928.00	1	0	1.00	1.00	1.00	1.00	1.00	89280.00	0.00	
HumanCicGFP	P17812	CTPS1	31248	31248	31248.00	1	33856	0.00	0.00	0.00	0.00	0.00	0.92	0.00	
HumanCicGFP	Q9NRF8	CTPS2	51000	51000	51000.00	1	54464	0.00	0.00	0.00	0.00	0.00	0.94	0.00	
HumanCicGFP	Q14247	CTTN	16000	16000	16000.00	1	0	1.00	1.00	1.00	1.00	1.00	160000.00	0.00	
HumanCicGFP	Q96C57	CUSTOS	34000	34000	34000.00	1	0	1.00	1.00	1.00	1.00	1.00	340000.00	0.00	
HumanCicGFP	P00387	CYB5R3	41000	41000	41000.00	1	34464	0.00	0.00	0.00	0.00	0.00	1.19	0.00	
HumanCicGFP	P99999	CYCS	26000	26000	26000.00	1	0	1.00	1.00	1.00	1.00	1.00	260000.00	0.00	
HumanCicGFP	P51398	DAP3	18928	18928	18928.00	1	37856	0.00	0.00	0.00	0.00	0.00	0.50	0.00	
HumanCicGFP	P14868	DARS1	61056	61056	61056.00	1	36768	0.00	0.00	0.00	0.00	0.00	1.66	0.00	
HumanCicGFP	P61962	DCAF7	16000	16000	16000.00	1	14000	0.00	0.00	0.00	0.00	0.00	1.14	0.00	
HumanCicGFP	A6NGE4	DCAF8L1	2800	2800	2800.00	1	0	1.00	1.00	1.00	1.00	1.00	28000.00	0.00	
HumanCicGFP	Q14203	DCTN1	48000	48000	48000.00	1	0	1.00	1.00	1.00	1.00	1.00	480000.00	0.00	
HumanCicGFP	Q13561	DCTN2	64464	64464	64464.00	1	28928	0.00	0.00	0.00	0.00	0.00	2.23	0.00	
HumanCicGFP	Q16531	DDB1	22464	22464	22464.00	1	63392	0.00	0.00	0.00	0.00	0.00	0.35	0.00	
HumanCicGFP	P39656	DDOST	28928	28928	28928.00	1	23392	0.00	0.00	0.00	0.00	0.00	1.24	0.00	
HumanCicGFP	Q96HY6	DDRGK1	3900	3900	3900.00	1	0	1.00	1.00	1.00	1.00	1.00	39000.00	0.00	
HumanCicGFP	P30046	DDT	7800	7800	7800.00	1	8400	0.00	0.00	0.00	0.00	0.00	0.93	0.00	
HumanCicGFP	Q92499	DDX1	2928	2928	2928.00	1	48928	0.00	0.00	0.00	0.00	0.00	0.06	0.00	
HumanCicGFP	Q92841	DDX17	23568	23568	23568.00	1	44464	0.00	0.00	0.00	0.00	0.00	0.53	0.00	
HumanCicGFP	Q9NVP1	DDX18	64000	64000	64000.00	1	0	1.00	1.00	1.00	1.00	1.00	640000.00	0.00	
HumanCicGFP	Q9UHI6	DDX20	28464	28464	28464.00	1	0	1.00	1.00	1.00	1.00	1.00	284640.00	0.00	
HumanCicGFP	Q9NR30	DDX21	58712	58712	58712.00	1	61424	0.00	0.00	0.00	0.00	0.00	0.96	0.00	
HumanCicGFP	Q9BUQ8	DDX23	58928	58928	58928.00	1	0	1.00	1.00	1.00	1.00	1.00	589280.00	0.00	
HumanCicGFP	O00148	DDX39A	9464	9464	9464.00	1	16784	0.00	0.00	0.00	0.00	0.00	0.56	0.00	
HumanCicGFP	O00571	DDX3X	1424	1424	1424.00	1	40176	0.00	0.00	0.00	0.00	0.00	0.04	0.00	
HumanCicGFP	Q9UJV9	DDX41	50000	50000	50000.00	1	0	1.00	1.00	1.00	1.00	1.00	500000.00	0.00	
HumanCicGFP	Q7L014	DDX46	23464	23464	23464.00	1	0	1.00	1.00	1.00	1.00	1.00	234640.00	0.00	
HumanCicGFP	Q9H0S4	DDX47	51000	51000	51000.00	1	9464	1.00	1.00	1.00	1.00	1.00	5.39	0.00	
HumanCicGFP	P17844	DDX5	8912	8912	8912.00	1	52672	0.00	0.00	0.00	0.00	0.00	0.17	0.00	
HumanCicGFP	P26196	DDX6	54464	54464	54464.00	1	53392	0.00	0.00	0.00	0.00	0.00	1.02	0.00	
HumanCicGFP	P35659	DEK	64816	64816	64816.00	1	19000	1.00	1.00	1.00	1.00	1.00	3.41	0.00	
HumanCicGFP	Q8WYQ5	DGCR8	6100	6100	6100.00	1	0	1.00	1.00	1.00	1.00	1.00	61000.00	0.00	
HumanCicGFP	Q9UBM7	DHCR7	45000	45000	45000.00	1	47000	0.00	0.00	0.00	0.00	0.00	0.96	0.00	
HumanCicGFP	O43143	DHX15	52856	52856	52856.00	1	15712	1.00	1.00	1.00	1.00	1.00	3.36	0.00	
HumanCicGFP	Q7L2E3	DHX30	32784	32784	32784.00	1	8928	1.00	1.00	1.00	1.00	1.00	3.67	0.00	
HumanCicGFP	Q9H2U1	DHX36	13000	13000	13000.00	1	0	1.00	1.00	1.00	1.00	1.00	130000.00	0.00	
HumanCicGFP	Q8IX18	DHX40	5200	5200	5200.00	1	0	1.00	1.00	1.00	1.00	1.00	52000.00	0.00	
HumanCicGFP	Q08211	DHX9	64992	64992	64992.00	1	18720	1.00	1.00	1.00	1.00	1.00	3.47	0.00	
HumanCicGFP	Q9Y2L1	DIS3	8700	8700	8700.00	1	0	1.00	1.00	1.00	1.00	1.00	87000.00	0.00	
HumanCicGFP	P10515	DLAT	16784	16784	16784.00	1	56104	0.00	0.00	0.00	0.00	0.00	0.30	0.00	
HumanCicGFP	P09622	DLD	54464	54464	54464.00	1	17856	1.00	1.00	1.00	1.00	1.00	3.05	0.00	
HumanCicGFP	P36957	DLST	54464	54464	54464.00	1	13392	1.00	1.00	1.00	1.00	1.00	4.07	0.00	
HumanCicGFP	Q9UGM3	DMBT1	60000	60000	60000.00	1	5712	1.00	1.00	1.00	1.00	1.00	10.50	0.00	
HumanCicGFP	P31689	DNAJA1	28032	28032	28032.00	1	17464	0.00	0.00	0.00	0.00	0.00	1.61	0.00	
HumanCicGFP	Q96EY1	DNAJA3	64000	64000	64000.00	1	38928	0.00	0.00	0.00	0.00	0.00	1.64	0.00	
HumanCicGFP	P25685	DNAJB1	33628	33628	33628.00	1	27000	0.00	0.00	0.00	0.00	0.00	1.25	0.00	
HumanCicGFP	Q9UBS4	DNAJB11	58928	58928	58928.00	1	51000	0.00	0.00	0.00	0.00	0.00	1.16	0.00	
HumanCicGFP	Q8IXB1	DNAJC10	1248	1248	1248.00	1	57104	0.00	0.00	0.00	0.00	0.00	0.02	0.00	
HumanCicGFP	O75165	DNAJC13	4700	4700	4700.00	1	0	1.00	1.00	1.00	1.00	1.00	47000.00	0.00	
HumanCicGFP	Q99543	DNAJC2	31000	31000	31000.00	1	0	1.00	1.00	1.00	1.00	1.00	310000.00	0.00	
HumanCicGFP	Q99615	DNAJC7	62464	62464	62464.00	1	38928	0.00	0.00	0.00	0.00	0.00	1.60	0.00	
HumanCicGFP	O75937	DNAJC8	51000	51000	51000.00	1	57856	0.00	0.00	0.00	0.00	0.00	0.88	0.00	
HumanCicGFP	Q8WXX5	DNAJC9	8928	8928	8928.00	1	37856	0.00	0.00	0.00	0.00	0.00	0.24	0.00	
HumanCicGFP	Q9ULA0	DNPEP	54464	54464	54464.00	1	53392	0.00	0.00	0.00	0.00	0.00	1.02	0.00	
HumanCicGFP	O60762	DPM1	28928	28928	28928.00	1	54464	0.00	0.00	0.00	0.00	0.00	0.53	0.00	
